instance; execution; seed; number_of_tasks; cycle_time; iterations; restarts; solution; duration;
MERTENS; 9; 1529316685; 7; 6; 800; 4; 6; 7.09454;
MERTENS; 9; 1529316692; 7; 6; 800; 5; 6; 8.89159;
MERTENS; 9; 1529316701; 7; 6; 900; 1; 6; 2.00022;
MERTENS; 9; 1529316703; 7; 6; 900; 2; 6; 3.89107;
MERTENS; 9; 1529316707; 7; 6; 900; 3; 6; 5.98502;
MERTENS; 9; 1529316713; 7; 6; 900; 4; 6; 8.34464;
MERTENS; 9; 1529316721; 7; 6; 900; 5; 6; 10.2355;
MERTENS; 9; 1529316732; 7; 6; 1000; 1; 6; 2.25027;
MERTENS; 9; 1529316734; 7; 6; 1000; 2; 6; 4.67238;
MERTENS; 9; 1529316738; 7; 6; 1000; 3; 6; 6.64136;
MERTENS; 9; 1529316745; 7; 6; 1000; 4; 6; 8.75093;
MERTENS; 9; 1529316754; 7; 6; 1000; 5; 6; 11.3606;
MERTENS; 9; 1529316765; 7; 15; 100; 1; 2; 0.125013;
MERTENS; 9; 1529316765; 7; 15; 100; 2; 2; 0.218773;
MERTENS; 9; 1529316766; 7; 15; 100; 3; 2; 0.35941;
MERTENS; 9; 1529316766; 7; 15; 100; 4; 2; 0.453172;
MERTENS; 9; 1529316766; 7; 15; 100; 5; 2; 0.546933;
MERTENS; 9; 1529316767; 7; 15; 200; 1; 2; 0.218802;
MERTENS; 9; 1529316767; 7; 15; 200; 2; 2; 0.421892;
MERTENS; 9; 1529316768; 7; 15; 200; 3; 2; 0.640692;
MERTENS; 9; 1529316768; 7; 15; 200; 4; 2; 0.90638;
MERTENS; 9; 1529316769; 7; 15; 200; 5; 2; 1.01573;
MERTENS; 9; 1529316770; 7; 15; 300; 1; 2; 0.32816;
MERTENS; 9; 1529316771; 7; 15; 300; 2; 2; 0.640723;
MERTENS; 9; 1529316771; 7; 15; 300; 3; 2; 0.922;
MERTENS; 9; 1529316772; 7; 15; 300; 4; 2; 1.17203;
MERTENS; 9; 1529316773; 7; 15; 300; 5; 2; 1.56267;
MERTENS; 9; 1529316775; 7; 15; 400; 1; 2; 0.421947;
MERTENS; 9; 1529316775; 7; 15; 400; 2; 2; 0.84384;
MERTENS; 9; 1529316776; 7; 15; 400; 3; 2; 1.37512;
MERTENS; 9; 1529316778; 7; 15; 400; 4; 2; 1.71893;
MERTENS; 9; 1529316779; 7; 15; 400; 5; 2; 1.92208;
MERTENS; 9; 1529316781; 7; 15; 500; 1; 2; 0.593815;
MERTENS; 9; 1529316782; 7; 15; 500; 2; 2; 1.18763;
MERTENS; 9; 1529316783; 7; 15; 500; 3; 2; 1.71894;
MERTENS; 9; 1529316785; 7; 15; 500; 4; 2; 1.90645;
MERTENS; 9; 1529316787; 7; 15; 500; 5; 2; 2.78155;
MERTENS; 9; 1529316789; 7; 15; 600; 1; 2; 0.671946;
MERTENS; 9; 1529316790; 7; 15; 600; 2; 2; 1.14077;
MERTENS; 9; 1529316791; 7; 15; 600; 3; 2; 1.8752;
MERTENS; 9; 1529316793; 7; 15; 600; 4; 2; 2.68779;
MERTENS; 9; 1529316796; 7; 15; 600; 5; 2; 3.03158;
MERTENS; 9; 1529316799; 7; 15; 700; 1; 2; 0.734446;
MERTENS; 9; 1529316800; 7; 15; 700; 2; 2; 1.46891;
MERTENS; 9; 1529316801; 7; 15; 700; 3; 2; 2.29716;
MERTENS; 9; 1529316803; 7; 15; 700; 4; 2; 2.95344;
MERTENS; 9; 1529316806; 7; 15; 700; 5; 2; 3.46915;
MERTENS; 9; 1529316810; 7; 15; 800; 1; 2; 0.796962;
MERTENS; 9; 1529316811; 7; 15; 800; 2; 2; 1.56266;
MERTENS; 9; 1529316812; 7; 15; 800; 3; 2; 2.85968;
MERTENS; 9; 1529316815; 7; 15; 800; 4; 2; 3.40661;
MERTENS; 9; 1529316819; 7; 15; 800; 5; 2; 4.01609;
MERTENS; 9; 1529316823; 7; 15; 900; 1; 2; 0.875067;
MERTENS; 9; 1529316823; 7; 15; 900; 2; 2; 1.84395;
MERTENS; 9; 1529316825; 7; 15; 900; 3; 2; 2.84406;
MERTENS; 9; 1529316828; 7; 15; 900; 4; 2; 3.76603;
MERTENS; 9; 1529316832; 7; 15; 900; 5; 2; 4.73492;
MERTENS; 9; 1529316837; 7; 15; 1000; 1; 2; 1.09384;
MERTENS; 9; 1529316838; 7; 15; 1000; 2; 2; 2.01584;
MERTENS; 9; 1529316840; 7; 15; 1000; 3; 2; 3.25035;
MERTENS; 9; 1529316843; 7; 15; 1000; 4; 2; 4.2661;
MERTENS; 9; 1529316847; 7; 15; 1000; 5; 2; 5.28186;
MERTENS; 9; 1529316853; 7; 18; 100; 1; 2; 0.109417;
MERTENS; 9; 1529316853; 7; 18; 100; 2; 2; 0.234391;
MERTENS; 9; 1529316853; 7; 18; 100; 3; 2; 0.343819;
MERTENS; 9; 1529316853; 7; 18; 100; 4; 2; 0.437575;
MERTENS; 9; 1529316854; 7; 18; 100; 5; 2; 0.484399;
MERTENS; 9; 1529316854; 7; 18; 200; 1; 2; 0.17192;
MERTENS; 9; 1529316854; 7; 18; 200; 2; 2; 0.375031;
MERTENS; 9; 1529316855; 7; 18; 200; 3; 2; 0.609441;
MERTENS; 9; 1529316855; 7; 18; 200; 4; 2; 0.859467;
MERTENS; 9; 1529316856; 7; 18; 200; 5; 2; 0.937614;
MERTENS; 9; 1529316857; 7; 18; 300; 1; 2; 0.281308;
MERTENS; 9; 1529316858; 7; 18; 300; 2; 2; 0.640666;
MERTENS; 9; 1529316858; 7; 18; 300; 3; 2; 1.03136;
MERTENS; 9; 1529316859; 7; 18; 300; 4; 2; 1.18766;
MERTENS; 9; 1529316860; 7; 18; 300; 5; 2; 1.59392;
MERTENS; 9; 1529316862; 7; 18; 400; 1; 2; 0.390639;
MERTENS; 9; 1529316862; 7; 18; 400; 2; 2; 0.750073;
MERTENS; 9; 1529316863; 7; 18; 400; 3; 2; 1.32827;
MERTENS; 9; 1529316864; 7; 18; 400; 4; 2; 1.64083;
MERTENS; 9; 1529316866; 7; 18; 400; 5; 2; 2.10958;
MERTENS; 9; 1529316868; 7; 18; 500; 1; 2; 0.468786;
MERTENS; 9; 1529316869; 7; 18; 500; 2; 2; 0.98451;
MERTENS; 9; 1529316870; 7; 18; 500; 3; 2; 1.31263;
MERTENS; 9; 1529316871; 7; 18; 500; 4; 2; 2.45341;
MERTENS; 9; 1529316874; 7; 18; 500; 5; 2; 2.68779;
MERTENS; 9; 1529316876; 7; 18; 600; 1; 2; 0.60944;
MERTENS; 9; 1529316877; 7; 18; 600; 2; 2; 1.21891;
MERTENS; 9; 1529316878; 7; 18; 600; 3; 2; 1.73454;
MERTENS; 9; 1529316880; 7; 18; 600; 4; 2; 2.37528;
MERTENS; 9; 1529316882; 7; 18; 600; 5; 2; 2.93779;
MERTENS; 9; 1529316885; 7; 18; 700; 1; 2; 0.687575;
MERTENS; 9; 1529316886; 7; 18; 700; 2; 2; 1.42202;
MERTENS; 9; 1529316887; 7; 18; 700; 3; 2; 2.10963;
MERTENS; 9; 1529316889; 7; 18; 700; 4; 2; 2.92216;
MERTENS; 9; 1529316892; 7; 18; 700; 5; 2; 3.45352;
MERTENS; 9; 1529316896; 7; 18; 800; 1; 2; 0.718835;
MERTENS; 9; 1529316896; 7; 18; 800; 2; 2; 1.53142;
MERTENS; 9; 1529316898; 7; 18; 800; 3; 2; 2.51586;
MERTENS; 9; 1529316901; 7; 18; 800; 4; 2; 3.46915;
MERTENS; 9; 1529316904; 7; 18; 800; 5; 2; 3.98478;
MERTENS; 9; 1529316908; 7; 18; 900; 1; 2; 0.859467;
MERTENS; 9; 1529316909; 7; 18; 900; 2; 2; 1.62517;
MERTENS; 9; 1529316910; 7; 18; 900; 3; 2; 2.78158;
MERTENS; 9; 1529316913; 7; 18; 900; 4; 2; 3.7504;
MERTENS; 9; 1529316917; 7; 18; 900; 5; 2; 4.18798;
MERTENS; 9; 1529316921; 7; 18; 1000; 1; 2; 0.906354;
MERTENS; 9; 1529316922; 7; 18; 1000; 2; 2; 2.20339;
MERTENS; 9; 1529316924; 7; 18; 1000; 3; 2; 2.9691;
MERTENS; 9; 1529316927; 7; 18; 1000; 4; 2; 3.82851;
MERTENS; 9; 1529316931; 7; 18; 1000; 5; 2; 5.46937;
MITCHELL; 9; 1529316937; 21; 14; 100; 1; 9; 0.32816;
MITCHELL; 9; 1529316937; 21; 14; 100; 2; 9; 0.640667;
MITCHELL; 9; 1529316938; 21; 14; 100; 3; 9; 0.984507;
MITCHELL; 9; 1529316939; 21; 14; 100; 4; 8; 1.40641;
MITCHELL; 9; 1529316940; 21; 14; 100; 5; 8; 1.68771;
MITCHELL; 9; 1529316942; 21; 14; 200; 1; 9; 0.734426;
MITCHELL; 9; 1529316942; 21; 14; 200; 2; 9; 1.43763;
MITCHELL; 9; 1529316944; 21; 14; 200; 3; 9; 2.094;
MITCHELL; 9; 1529316946; 21; 14; 200; 4; 9; 2.84406;
MITCHELL; 9; 1529316949; 21; 14; 200; 5; 8; 3.4535;
MITCHELL; 9; 1529316952; 21; 14; 300; 1; 9; 1.01576;
MITCHELL; 9; 1529316953; 21; 14; 300; 2; 9; 2.07832;
MITCHELL; 9; 1529316955; 21; 14; 300; 3; 8; 3.20347;
MITCHELL; 9; 1529316959; 21; 14; 300; 4; 8; 4.40674;
MITCHELL; 9; 1529316963; 21; 14; 300; 5; 8; 5.35992;
MITCHELL; 9; 1529316968; 21; 14; 400; 1; 8; 1.45328;
MITCHELL; 9; 1529316970; 21; 14; 400; 2; 9; 2.78158;
MITCHELL; 9; 1529316973; 21; 14; 400; 3; 8; 3.9223;
MITCHELL; 9; 1529316977; 21; 14; 400; 4; 8; 5.70371;
MITCHELL; 9; 1529316982; 21; 14; 400; 5; 8; 7.2039;
MITCHELL; 9; 1529316989; 21; 14; 500; 1; 9; 1.68768;
MITCHELL; 9; 1529316991; 21; 14; 500; 2; 8; 3.59411;
MITCHELL; 9; 1529316995; 21; 14; 500; 3; 8; 5.57875;
MITCHELL; 9; 1529317000; 21; 14; 500; 4; 8; 7.01636;
MITCHELL; 9; 1529317007; 21; 14; 500; 5; 8; 8.93844;
MITCHELL; 9; 1529317016; 21; 14; 600; 1; 8; 2.35966;
MITCHELL; 9; 1529317019; 21; 14; 600; 2; 8; 4.17232;
MITCHELL; 9; 1529317023; 21; 14; 600; 3; 8; 6.57886;
MITCHELL; 9; 1529317029; 21; 14; 600; 4; 8; 9.06345;
MITCHELL; 9; 1529317039; 21; 14; 600; 5; 8; 10.2355;
MITCHELL; 9; 1529317049; 21; 14; 700; 1; 9; 2.39091;
MITCHELL; 9; 1529317051; 21; 14; 700; 2; 8; 5.06307;
MITCHELL; 9; 1529317056; 21; 14; 700; 3; 8; 7.42268;
MITCHELL; 9; 1529317064; 21; 14; 700; 4; 8; 10.0167;
MITCHELL; 9; 1529317074; 21; 14; 700; 5; 8; 12.0951;
MITCHELL; 9; 1529317086; 21; 14; 800; 1; 8; 2.76592;
MITCHELL; 9; 1529317089; 21; 14; 800; 2; 8; 5.39121;
MITCHELL; 9; 1529317094; 21; 14; 800; 3; 8; 8.3134;
MITCHELL; 9; 1529317102; 21; 14; 800; 4; 8; 11.3293;
MITCHELL; 9; 1529317114; 21; 14; 800; 5; 8; 14.2203;
MITCHELL; 9; 1529317128; 21; 14; 900; 1; 8; 3.09411;
MITCHELL; 9; 1529317131; 21; 14; 900; 2; 8; 7.00073;
MITCHELL; 9; 1529317138; 21; 14; 900; 3; 8; 10.3449;
MITCHELL; 9; 1529317148; 21; 14; 900; 4; 8; 12.4232;
MITCHELL; 9; 1529317161; 21; 14; 900; 5; 8; 15.8923;
MITCHELL; 9; 1529317177; 21; 14; 1000; 1; 8; 3.39099;
MITCHELL; 9; 1529317180; 21; 14; 1000; 2; 8; 7.28204;
MITCHELL; 9; 1529317187; 21; 14; 1000; 3; 8; 10.798;
MITCHELL; 9; 1529317198; 21; 14; 1000; 4; 8; 14.1734;
MITCHELL; 9; 1529317212; 21; 14; 1000; 5; 8; 17.1737;
MITCHELL; 9; 1529317229; 21; 35; 100; 1; 4; 0.250057;
MITCHELL; 9; 1529317230; 21; 35; 100; 2; 4; 0.500053;
MITCHELL; 9; 1529317230; 21; 35; 100; 3; 4; 0.781334;
MITCHELL; 9; 1529317231; 21; 35; 100; 4; 4; 1.04702;
MITCHELL; 9; 1529317232; 21; 35; 100; 5; 4; 1.29699;
MITCHELL; 9; 1529317233; 21; 35; 200; 1; 4; 0.515667;
MITCHELL; 9; 1529317234; 21; 35; 200; 2; 4; 1.09387;
MITCHELL; 9; 1529317235; 21; 35; 200; 3; 4; 1.50016;
MITCHELL; 9; 1529317237; 21; 35; 200; 4; 4; 2.06272;
MITCHELL; 9; 1529317239; 21; 35; 200; 5; 4; 2.57843;
MITCHELL; 9; 1529317241; 21; 35; 300; 1; 4; 0.906373;
MITCHELL; 9; 1529317242; 21; 35; 300; 2; 4; 1.6408;
MITCHELL; 9; 1529317244; 21; 35; 300; 3; 4; 2.39088;
MITCHELL; 9; 1529317246; 21; 35; 300; 4; 4; 3.20347;
MITCHELL; 9; 1529317249; 21; 35; 300; 5; 4; 4.37547;
MITCHELL; 9; 1529317254; 21; 35; 400; 1; 4; 1.04699;
MITCHELL; 9; 1529317255; 21; 35; 400; 2; 4; 2.15648;
MITCHELL; 9; 1529317257; 21; 35; 400; 3; 4; 3.56288;
MITCHELL; 9; 1529317261; 21; 35; 400; 4; 4; 4.10982;
MITCHELL; 9; 1529317265; 21; 35; 400; 5; 4; 5.39121;
MITCHELL; 9; 1529317270; 21; 35; 500; 1; 4; 1.6408;
MITCHELL; 9; 1529317272; 21; 35; 500; 2; 4; 2.93782;
MITCHELL; 9; 1529317275; 21; 35; 500; 3; 4; 4.2348;
MITCHELL; 9; 1529317279; 21; 35; 500; 4; 4; 5.68814;
MITCHELL; 9; 1529317285; 21; 35; 500; 5; 4; 7.25075;
MITCHELL; 9; 1529317292; 21; 35; 600; 1; 4; 1.71892;
MITCHELL; 9; 1529317294; 21; 35; 600; 2; 4; 3.29722;
MITCHELL; 9; 1529317297; 21; 35; 600; 3; 4; 5.43812;
MITCHELL; 9; 1529317302; 21; 35; 600; 4; 4; 6.40691;
MITCHELL; 9; 1529317309; 21; 35; 600; 5; 4; 7.95401;
MITCHELL; 9; 1529317317; 21; 35; 700; 1; 4; 1.64083;
MITCHELL; 9; 1529317318; 21; 35; 700; 2; 4; 3.95355;
MITCHELL; 9; 1529317322; 21; 35; 700; 3; 4; 6.17254;
MITCHELL; 9; 1529317329; 21; 35; 700; 4; 4; 7.56331;
MITCHELL; 9; 1529317336; 21; 35; 700; 5; 4; 9.29788;
MITCHELL; 9; 1529317345; 21; 35; 800; 1; 4; 2.50026;
MITCHELL; 9; 1529317348; 21; 35; 800; 2; 4; 4.32859;
MITCHELL; 9; 1529317352; 21; 35; 800; 3; 4; 6.70385;
MITCHELL; 9; 1529317359; 21; 35; 800; 4; 4; 8.61028;
MITCHELL; 9; 1529317368; 21; 35; 800; 5; 4; 11.8138;
MITCHELL; 9; 1529317379; 21; 35; 900; 1; 4; 2.81283;
MITCHELL; 9; 1529317382; 21; 35; 900; 2; 4; 5.06305;
MITCHELL; 9; 1529317387; 21; 35; 900; 3; 4; 8.1415;
MITCHELL; 9; 1529317395; 21; 35; 900; 4; 4; 10.8449;
MITCHELL; 9; 1529317406; 21; 35; 900; 5; 4; 13.4233;
MITCHELL; 9; 1529317420; 21; 35; 1000; 1; 4; 3.04723;
MITCHELL; 9; 1529317423; 21; 35; 1000; 2; 4; 5.82876;
MITCHELL; 9; 1529317429; 21; 35; 1000; 3; 3; 8.34464;
MITCHELL; 9; 1529317437; 21; 35; 1000; 4; 4; 11.2981;
MITCHELL; 9; 1529317448; 21; 35; 1000; 5; 3; 14.0015;
MITCHELL; 9; 1529317462; 21; 26; 100; 1; 5; 0.265662;
MITCHELL; 9; 1529317462; 21; 26; 100; 2; 5; 0.515645;
MITCHELL; 9; 1529317463; 21; 26; 100; 3; 5; 0.796953;
MITCHELL; 9; 1529317464; 21; 26; 100; 4; 5; 1.09387;
MITCHELL; 9; 1529317465; 21; 26; 100; 5; 5; 1.39078;
MITCHELL; 9; 1529317466; 21; 26; 200; 1; 5; 0.609467;
MITCHELL; 9; 1529317467; 21; 26; 200; 2; 5; 1.0939;
MITCHELL; 9; 1529317468; 21; 26; 200; 3; 5; 1.65643;
MITCHELL; 9; 1529317470; 21; 26; 200; 4; 5; 2.31275;
MITCHELL; 9; 1529317472; 21; 26; 200; 5; 5; 2.71904;
MITCHELL; 9; 1529317475; 21; 26; 300; 1; 5; 0.781334;
MITCHELL; 9; 1529317476; 21; 26; 300; 2; 5; 1.8127;
MITCHELL; 9; 1529317477; 21; 26; 300; 3; 5; 2.59403;
MITCHELL; 9; 1529317480; 21; 26; 300; 4; 5; 3.39099;
MITCHELL; 9; 1529317483; 21; 26; 300; 5; 5; 4.15673;
MITCHELL; 9; 1529317488; 21; 26; 400; 1; 5; 1.15635;
MITCHELL; 9; 1529317489; 21; 26; 400; 2; 5; 2.54715;
MITCHELL; 9; 1529317491; 21; 26; 400; 3; 5; 3.59416;
MITCHELL; 9; 1529317495; 21; 26; 400; 4; 5; 4.42238;
MITCHELL; 9; 1529317499; 21; 26; 400; 5; 5; 5.87564;
MITCHELL; 9; 1529317505; 21; 26; 500; 1; 5; 1.42203;
MITCHELL; 9; 1529317507; 21; 26; 500; 2; 5; 2.68776;
MITCHELL; 9; 1529317509; 21; 26; 500; 3; 5; 4.45359;
MITCHELL; 9; 1529317514; 21; 26; 500; 4; 5; 5.75065;
MITCHELL; 9; 1529317520; 21; 26; 500; 5; 5; 6.86012;
MITCHELL; 9; 1529317526; 21; 26; 600; 1; 5; 1.7971;
MITCHELL; 9; 1529317528; 21; 26; 600; 2; 5; 3.50035;
MITCHELL; 9; 1529317532; 21; 26; 600; 3; 5; 5.42246;
MITCHELL; 9; 1529317537; 21; 26; 600; 4; 5; 6.657;
MITCHELL; 9; 1529317544; 21; 26; 600; 5; 5; 8.53217;
MITCHELL; 9; 1529317552; 21; 26; 700; 1; 5; 1.84395;
MITCHELL; 9; 1529317554; 21; 26; 700; 2; 5; 4.25046;
MITCHELL; 9; 1529317558; 21; 26; 700; 3; 5; 5.54747;
MITCHELL; 9; 1529317564; 21; 26; 700; 4; 5; 7.57897;
MITCHELL; 9; 1529317572; 21; 26; 700; 5; 5; 10.2042;
MITCHELL; 9; 1529317582; 21; 26; 800; 1; 5; 2.06272;
MITCHELL; 9; 1529317584; 21; 26; 800; 2; 5; 4.40675;
MITCHELL; 9; 1529317588; 21; 26; 800; 3; 5; 7.06326;
MITCHELL; 9; 1529317595; 21; 26; 800; 4; 5; 9.92297;
MITCHELL; 9; 1529317605; 21; 26; 800; 5; 5; 12.2826;
MITCHELL; 9; 1529317618; 21; 26; 900; 1; 5; 3.43787;
MITCHELL; 9; 1529317621; 21; 26; 900; 2; 5; 5.21931;
MITCHELL; 9; 1529317626; 21; 26; 900; 3; 5; 8.48526;
MITCHELL; 9; 1529317635; 21; 26; 900; 4; 5; 9.9386;
MITCHELL; 9; 1529317645; 21; 26; 900; 5; 5; 14.1109;
MITCHELL; 9; 1529317659; 21; 26; 1000; 1; 5; 3.1097;
MITCHELL; 9; 1529317662; 21; 26; 1000; 2; 5; 6.39131;
MITCHELL; 9; 1529317668; 21; 26; 1000; 3; 5; 9.7198;
MITCHELL; 9; 1529317678; 21; 26; 1000; 4; 5; 12.6107;
MITCHELL; 9; 1529317691; 21; 26; 1000; 5; 5; 15.0954;
WEE-MAG; 9; 1529317706; 75; 56; 100; 1; 32; 0.687546;
WEE-MAG; 9; 1529317706; 75; 56; 100; 2; 32; 1.29701;
WEE-MAG; 9; 1529317708; 75; 56; 100; 3; 32; 1.92207;
WEE-MAG; 9; 1529317710; 75; 56; 100; 4; 32; 2.60965;
WEE-MAG; 9; 1529317712; 75; 56; 100; 5; 32; 3.39102;
WEE-MAG; 9; 1529317716; 75; 56; 200; 1; 32; 1.46888;
WEE-MAG; 9; 1529317717; 75; 56; 200; 2; 32; 2.67216;
WEE-MAG; 9; 1529317720; 75; 56; 200; 3; 31; 4.20358;
WEE-MAG; 9; 1529317724; 75; 56; 200; 4; 31; 5.73497;
WEE-MAG; 9; 1529317730; 75; 56; 200; 5; 32; 6.54761;
WEE-MAG; 9; 1529317736; 75; 56; 300; 1; 31; 1.96893;
WEE-MAG; 9; 1529317738; 75; 56; 300; 2; 32; 4.21923;
WEE-MAG; 9; 1529317743; 75; 56; 300; 3; 31; 6.20377;
WEE-MAG; 9; 1529317749; 75; 56; 300; 4; 31; 8.36028;
WEE-MAG; 9; 1529317757; 75; 56; 300; 5; 31; 10.9231;
WEE-MAG; 9; 1529317768; 75; 56; 400; 1; 32; 2.8284;
WEE-MAG; 9; 1529317771; 75; 56; 400; 2; 32; 5.93814;
WEE-MAG; 9; 1529317777; 75; 56; 400; 3; 31; 8.1415;
WEE-MAG; 9; 1529317785; 75; 56; 400; 4; 31; 11.0324;
WEE-MAG; 9; 1529317796; 75; 56; 400; 5; 31; 14.1734;
WEE-MAG; 9; 1529317810; 75; 56; 500; 1; 32; 3.54726;
WEE-MAG; 9; 1529317814; 75; 56; 500; 2; 31; 6.75073;
WEE-MAG; 9; 1529317821; 75; 56; 500; 3; 31; 10.6105;
WEE-MAG; 9; 1529317831; 75; 56; 500; 4; 31; 13.7202;
WEE-MAG; 9; 1529317845; 75; 56; 500; 5; 31; 18.7364;
WEE-MAG; 9; 1529317864; 75; 56; 600; 1; 31; 4.09419;
WEE-MAG; 9; 1529317868; 75; 56; 600; 2; 31; 8.76657;
WEE-MAG; 9; 1529317876; 75; 56; 600; 3; 31; 12.392;
WEE-MAG; 9; 1529317889; 75; 56; 600; 4; 31; 16.7675;
WEE-MAG; 9; 1529317906; 75; 56; 600; 5; 31; 20.971;
WEE-MAG; 9; 1529317927; 75; 56; 700; 1; 32; 4.68798;
WEE-MAG; 9; 1529317931; 75; 56; 700; 2; 31; 9.86044;
WEE-MAG; 9; 1529317941; 75; 56; 700; 3; 31; 14.5953;
WEE-MAG; 9; 1529317956; 75; 56; 700; 4; 31; 20.1272;
WEE-MAG; 9; 1529317976; 75; 56; 700; 5; 31; 23.9713;
WEE-MAG; 9; 1529318000; 75; 56; 800; 1; 32; 6.12569;
WEE-MAG; 9; 1529318006; 75; 56; 800; 2; 32; 11.845;
WEE-MAG; 9; 1529318018; 75; 56; 800; 3; 31; 17.2362;
WEE-MAG; 9; 1529318035; 75; 56; 800; 4; 31; 23.44;
WEE-MAG; 9; 1529318059; 75; 56; 800; 5; 31; 28.003;
WEE-MAG; 9; 1529318087; 75; 56; 900; 1; 32; 6.54761;
WEE-MAG; 9; 1529318093; 75; 56; 900; 2; 31; 12.0169;
WEE-MAG; 9; 1529318105; 75; 56; 900; 3; 31; 18.9708;
WEE-MAG; 9; 1529318124; 75; 56; 900; 4; 31; 24.2213;
WEE-MAG; 9; 1529318148; 75; 56; 900; 5; 31; 32.0191;
WEE-MAG; 9; 1529318180; 75; 56; 1000; 1; 31; 7.28204;
WEE-MAG; 9; 1529318188; 75; 56; 1000; 2; 31; 14.611;
WEE-MAG; 9; 1529318202; 75; 56; 1000; 3; 31; 20.6585;
WEE-MAG; 9; 1529318223; 75; 56; 1000; 4; 31; 28.8;
WEE-MAG; 9; 1529318252; 75; 56; 1000; 5; 31; 35.3007;
WEE-MAG; 9; 1529318287; 75; 28; 100; 1; 64; 2.35966;
WEE-MAG; 9; 1529318289; 75; 28; 100; 2; 63; 4.6255;
WEE-MAG; 9; 1529318294; 75; 28; 100; 3; 63; 7.84457;
WEE-MAG; 9; 1529318302; 75; 28; 100; 4; 63; 9.20412;
WEE-MAG; 9; 1529318311; 75; 28; 100; 5; 63; 12.1263;
WEE-MAG; 9; 1529318323; 75; 28; 200; 1; 63; 5.20369;
WEE-MAG; 9; 1529318329; 75; 28; 200; 2; 63; 8.90724;
WEE-MAG; 9; 1529318337; 75; 28; 200; 3; 63; 13.7202;
WEE-MAG; 9; 1529318351; 75; 28; 200; 4; 63; 18.8927;
WEE-MAG; 9; 1529318370; 75; 28; 200; 5; 63; 23.9713;
WEE-MAG; 9; 1529318394; 75; 28; 300; 1; 63; 6.62572;
WEE-MAG; 9; 1529318401; 75; 28; 300; 2; 63; 12.4232;
WEE-MAG; 9; 1529318413; 75; 28; 300; 3; 63; 20.1115;
WEE-MAG; 9; 1529318433; 75; 28; 300; 4; 63; 28.3468;
WEE-MAG; 9; 1529318462; 75; 28; 300; 5; 63; 31.394;
WEE-MAG; 9; 1529318493; 75; 28; 400; 1; 63; 9.45412;
WEE-MAG; 9; 1529318502; 75; 28; 400; 2; 63; 16.9862;
WEE-MAG; 9; 1529318520; 75; 28; 400; 3; 63; 25.409;
WEE-MAG; 9; 1529318545; 75; 28; 400; 4; 63; 36.1914;
WEE-MAG; 9; 1529318581; 75; 28; 400; 5; 63; 44.3173;
WEE-MAG; 9; 1529318625; 75; 28; 500; 1; 63; 11.1262;
WEE-MAG; 9; 1529318637; 75; 28; 500; 2; 63; 22.3618;
WEE-MAG; 9; 1529318659; 75; 28; 500; 3; 63; 32.2379;
WEE-MAG; 9; 1529318691; 75; 28; 500; 4; 63; 41.9889;
WEE-MAG; 9; 1529318733; 75; 28; 500; 5; 63; 53.0995;
WEE-MAG; 9; 1529318786; 75; 28; 600; 1; 63; 13.5327;
WEE-MAG; 9; 1529318800; 75; 28; 600; 2; 63; 25.4715;
WEE-MAG; 9; 1529318825; 75; 28; 600; 3; 63; 37.8634;
WEE-MAG; 9; 1529318863; 75; 28; 600; 4; 63; 51.6931;
WEE-MAG; 9; 1529318915; 75; 28; 600; 5; 63; 68.8824;
WEE-MAG; 9; 1529318984; 75; 28; 700; 1; 63; 13.9078;
WEE-MAG; 9; 1529318998; 75; 28; 700; 2; 63; 31.2377;
WEE-MAG; 9; 1529319029; 75; 28; 700; 3; 63; 44.6142;
WEE-MAG; 9; 1529319074; 75; 28; 700; 4; 63; 61.4441;
WEE-MAG; 9; 1529319135; 75; 28; 700; 5; 63; 72.4922;
WEE-MAG; 9; 1529319208; 75; 28; 800; 1; 63; 16.3924;
WEE-MAG; 9; 1529319224; 75; 28; 800; 2; 63; 33.1129;
WEE-MAG; 9; 1529319257; 75; 28; 800; 3; 63; 53.1776;
WEE-MAG; 9; 1529319310; 75; 28; 800; 4; 63; 66.9916;
WEE-MAG; 9; 1529319377; 75; 28; 800; 5; 63; 80.1649;
WEE-MAG; 9; 1529319457; 75; 28; 900; 1; 63; 19.0802;
WEE-MAG; 9; 1529319477; 75; 28; 900; 2; 63; 36.8634;
WEE-MAG; 9; 1529319513; 75; 28; 900; 3; 63; 59.1627;
WEE-MAG; 9; 1529319573; 75; 28; 900; 4; 63; 75.5081;
WEE-MAG; 9; 1529319648; 75; 28; 900; 5; 63; 94.5102;
WEE-MAG; 9; 1529319743; 75; 28; 1000; 1; 63; 21.7993;
WEE-MAG; 9; 1529319764; 75; 28; 1000; 2; 63; 42.8171;
WEE-MAG; 9; 1529319807; 75; 28; 1000; 3; 63; 64.0538;
WEE-MAG; 9; 1529319871; 75; 28; 1000; 4; 63; 85.4311;
WEE-MAG; 9; 1529319957; 75; 28; 1000; 5; 63; 109.496;
WEE-MAG; 9; 1529320066; 75; 36; 100; 1; 60; 1.64083;
WEE-MAG; 9; 1529320068; 75; 36; 100; 2; 60; 3.17221;
WEE-MAG; 9; 1529320071; 75; 36; 100; 3; 60; 4.76617;
WEE-MAG; 9; 1529320076; 75; 36; 100; 4; 60; 6.39132;
